year,hs6,description_pt,value,share_pct,rank,basis
2006,731600,Âncoras e ferros de amarração,350966,0.653,9,mirror
2006,080132,"Cocos, castanhas de caju e nozes",328229,0.611,10,mirror
2007,080131,"Cocos, castanhas de caju e nozes",71630299,84.291,1,mirror
2007,030374,Peixe congelado,3592485,4.227,2,mirror
2007,252329,Cimento,2466015,2.902,3,mirror
2007,720449,Sucata ferrosa,1813105,2.134,4,mirror
2007,030339,Peixe congelado,1169810,1.377,5,mirror
2007,030559,Peixe seco ou salgado,710044,0.836,6,mirror
2007,030371,Peixe congelado,416822,0.49,7,mirror
2007,080132,"Cocos, castanhas de caju e nozes",346282,0.407,8,mirror
2007,090111,Café,295486,0.348,9,mirror
2007,030379,Peixe congelado,276614,0.326,10,mirror
2008,080131,"Cocos, castanhas de caju e nozes",124862667,87.407,1,mirror
2008,030379,Peixe congelado,6798768,4.759,2,mirror
2008,720449,Sucata ferrosa,2306304,1.614,3,mirror
2008,440399,Madeira em bruto,1476624,1.034,4,mirror
2008,030333,Peixe congelado,826105,0.578,5,mirror
2008,080132,"Cocos, castanhas de caju e nozes",693248,0.485,6,mirror
2008,400129,Borracha natural,623268,0.436,7,mirror
2008,180100,Cacau,454932,0.318,8,mirror
2008,170199,Açúcar de cana ou de beterraba,452251,0.317,9,mirror
2008,030339,Peixe congelado,390374,0.273,10,mirror
2009,080131,"Cocos, castanhas de caju e nozes",92185578,84.785,1,mirror
2009,030379,Peixe congelado,8086288,7.437,2,mirror
2009,440399,Madeira em bruto,1564913,1.439,3,mirror
2009,843149,Partes de máquinas de terraplanagem,465479,0.428,4,mirror
2009,030371,Peixe congelado,433827,0.399,5,mirror
2009,730840,Estruturas de ferro ou aço,380240,0.35,6,mirror
2009,180100,Cacau,376906,0.347,7,mirror
2009,100190,Trigo,318614,0.293,8,mirror
2009,720449,Sucata ferrosa,315704,0.29,9,mirror
2009,030339,Peixe congelado,296111,0.272,10,mirror
2010,270900,Petróleo bruto,71021409,42.506,1,mirror
2010,080131,"Cocos, castanhas de caju e nozes",65707518,39.326,2,mirror
2010,030379,Peixe congelado,9881338,5.914,3,mirror
2010,400122,Borracha natural,6405085,3.833,4,mirror
2010,440399,Madeira em bruto,3852335,2.306,5,mirror
2010,720449,Sucata ferrosa,2030506,1.215,6,mirror
2010,090111,Café,1447827,0.867,7,mirror
2010,030374,Peixe congelado,1350717,0.808,8,mirror
2010,030371,Peixe congelado,1288636,0.771,9,mirror
2010,710231,Diamantes,848963,0.508,10,mirror
2011,080131,"Cocos, castanhas de caju e nozes",267011960,69.282,1,mirror
2011,270900,Petróleo bruto,44401614,11.521,2,mirror
2011,260300,Minério de cobre,21114355,5.479,3,mirror
2011,030379,Peixe congelado,10907212,2.83,4,mirror
2011,120510,Sementes de colza,10761783,2.792,5,mirror
2011,270799,Produtos da destilação do alcatrão,6013998,1.56,6,mirror
2011,280920,Ácido fosfórico,4883986,1.267,7,mirror
2011,400122,Borracha natural,4325681,1.122,8,mirror
2011,440399,Madeira em bruto,4029499,1.046,9,mirror
2011,720449,Sucata ferrosa,3215641,0.834,10,mirror
2012,080131,"Cocos, castanhas de caju e nozes",148479474,82.001,1,mirror
2012,400122,Borracha natural,6856897,3.787,2,mirror
2012,030379,Peixe congelado,6169611,3.407,3,mirror
2012,440399,Madeira em bruto,6015609,3.322,4,mirror
2012,710812,Ouro,4244038,2.344,5,mirror
2012,720449,Sucata ferrosa,2193036,1.211,6,mirror
2012,080132,"Cocos, castanhas de caju e nozes",1631181,0.901,7,mirror
2012,270119,Carvão mineral,678785,0.375,8,mirror
2012,440729,Madeira serrada,503680,0.278,9,mirror
2012,120740,Outras sementes oleaginosas,493630,0.273,10,mirror
2013,080131,"Cocos, castanhas de caju e nozes",197409305,65.04,1,mirror
2013,030355,Peixe congelado,20074348,6.614,2,mirror
2013,030319,Peixe congelado,12860893,4.237,3,mirror
2013,030354,Peixe congelado,10205521,3.362,4,mirror
2013,030353,Peixe congelado,10101544,3.328,5,mirror
2013,440399,Madeira em bruto,10082152,3.322,6,mirror
2013,030379,Peixe congelado,7997433,2.635,7,mirror
2013,230120,Farinhas de carne ou de peixe,6893834,2.271,8,mirror
2013,260111,Minério de ferro,6656436,2.193,9,mirror
2013,030389,Peixe congelado,4625643,1.524,10,mirror
2014,080131,"Cocos, castanhas de caju e nozes",112073838,100.0,1,direct
2014,080131,"Cocos, castanhas de caju e nozes",188329722,68.368,1,mirror
2014,440399,Madeira em bruto,49810236,18.082,2,mirror
2014,030319,Peixe congelado,12454890,4.521,3,mirror
2014,030353,Peixe congelado,6601787,2.397,4,mirror
2014,030355,Peixe congelado,3137210,1.139,5,mirror
2014,290511,Álcoois acíclicos,2961946,1.075,6,mirror
2014,030389,Peixe congelado,2402753,0.872,7,mirror
2014,120740,Outras sementes oleaginosas,1825779,0.663,8,mirror
2014,030379,Peixe congelado,1740984,0.632,9,mirror
2014,720449,Sucata ferrosa,1508548,0.548,10,mirror
2015,080131,"Cocos, castanhas de caju e nozes",287237009,87.78,1,direct
2015,440710,Madeira serrada,39509896,12.074,2,direct
2015,440791,Madeira serrada,241410,0.074,3,direct
2015,100640,Arroz,180200,0.055,4,direct
2015,440792,Madeira serrada,48282,0.015,5,direct
2015,271019,Combustíveis refinados,6800,0.002,6,direct
2015,670210,Flores artificiais,33,0.0,7,direct
2015,621149,Outro vestuário,22,0.0,8,direct
2015,210210,Leveduras,21,0.0,9,direct
2015,842129,Máquinas de filtrar líquidos,19,0.0,10,direct
2015,080131,"Cocos, castanhas de caju e nozes",232557463,78.085,1,mirror
2015,440399,Madeira em bruto,17621229,5.917,2,mirror
2015,030319,Peixe congelado,11807277,3.965,3,mirror
2015,030353,Peixe congelado,7926478,2.661,4,mirror
2015,030355,Peixe congelado,7511246,2.522,5,mirror
2015,030389,Peixe congelado,4201660,1.411,6,mirror
2015,710812,Ouro,4057384,1.362,7,mirror
2015,120740,Outras sementes oleaginosas,2669857,0.896,8,mirror
2015,030354,Peixe congelado,2115735,0.71,9,mirror
2015,080132,"Cocos, castanhas de caju e nozes",1934536,0.65,10,mirror
2016,080131,"Cocos, castanhas de caju e nozes",176263506,100.0,1,direct
2016,080131,"Cocos, castanhas de caju e nozes",279916460,77.747,1,mirror
2016,080930,"Frutos frescos (pêssegos, etc.)",11947100,3.318,2,mirror
2016,030353,Peixe congelado,11482374,3.189,3,mirror
2016,030355,Peixe congelado,5389915,1.497,4,mirror
2016,260600,Minério de alumínio,5168008,1.435,5,mirror
2016,710812,Ouro,5163873,1.434,6,mirror
2016,030389,Peixe congelado,4701349,1.306,7,mirror
2016,030319,Peixe congelado,3735324,1.037,8,mirror
2016,080132,"Cocos, castanhas de caju e nozes",2992229,0.831,9,mirror
2016,070930,Legumes frescos ou refrigerados,2765700,0.768,10,mirror
2017,080131,"Cocos, castanhas de caju e nozes",186854290,98.724,1,direct
2017,080132,"Cocos, castanhas de caju e nozes",2415000,1.276,2,direct
2017,080131,"Cocos, castanhas de caju e nozes",317990928,91.89,1,mirror
2017,030319,Peixe congelado,8088415,2.337,2,mirror
2017,030353,Peixe congelado,5496044,1.588,3,mirror
2017,030355,Peixe congelado,3684655,1.065,4,mirror
2017,030389,Peixe congelado,3265706,0.944,5,mirror
2017,890590,Plataformas e dragas,2947144,0.852,6,mirror
2017,030354,Peixe congelado,988348,0.286,7,mirror
2017,120740,Outras sementes oleaginosas,889741,0.257,8,mirror
2017,720449,Sucata ferrosa,458592,0.133,9,mirror
2017,080132,"Cocos, castanhas de caju e nozes",301516,0.087,10,mirror
2018,080131,"Cocos, castanhas de caju e nozes",167802627,68.547,1,direct
2018,999999,Mercadorias não especificadas,62912678,25.7,2,direct
2018,440799,Madeira serrada,12175481,4.974,3,direct
2018,440791,Madeira serrada,1807791,0.738,4,direct
2018,440729,Madeira serrada,100181,0.041,5,direct
2018,080131,"Cocos, castanhas de caju e nozes",129018492,81.829,1,mirror
2018,440349,Madeira em bruto,7622117,4.834,2,mirror
2018,080132,"Cocos, castanhas de caju e nozes",5478697,3.475,3,mirror
2018,030353,Peixe congelado,4190035,2.658,4,mirror
2018,030389,Peixe congelado,3750400,2.379,5,mirror
2018,030314,Peixe congelado,2984475,1.893,6,mirror
2018,030355,Peixe congelado,1274198,0.808,7,mirror
2018,720449,Sucata ferrosa,811210,0.515,8,mirror
2018,030354,Peixe congelado,567682,0.36,9,mirror
2018,999999,Mercadorias não especificadas,265943,0.169,10,mirror
2019,080131,"Cocos, castanhas de caju e nozes",122753566,49.023,1,mirror
2019,710813,Ouro,69229280,27.647,2,mirror
2019,030353,Peixe congelado,21170897,8.455,3,mirror
2019,440349,Madeira em bruto,8231849,3.287,4,mirror
2019,030389,Peixe congelado,6689745,2.672,5,mirror
2019,080132,"Cocos, castanhas de caju e nozes",4450038,1.777,6,mirror
2019,030314,Peixe congelado,3775083,1.508,7,mirror
2019,260600,Minério de alumínio,3645917,1.456,8,mirror
2019,030355,Peixe congelado,2842997,1.135,9,mirror
2019,030354,Peixe congelado,2149961,0.859,10,mirror
2020,080131,"Cocos, castanhas de caju e nozes",128538894,70.896,1,mirror
2020,030353,Peixe congelado,18068046,9.965,2,mirror
2020,030389,Peixe congelado,9649819,5.322,3,mirror
2020,030355,Peixe congelado,6710817,3.701,4,mirror
2020,030314,Peixe congelado,4958202,2.735,5,mirror
2020,080132,"Cocos, castanhas de caju e nozes",3091436,1.705,6,mirror
2020,030354,Peixe congelado,2460697,1.357,7,mirror
2020,271019,Combustíveis refinados,1619513,0.893,8,mirror
2020,120740,Outras sementes oleaginosas,1180499,0.651,9,mirror
2020,710812,Ouro,832525,0.459,10,mirror
2021,080131,"Cocos, castanhas de caju e nozes",143613391,69.689,1,mirror
2021,271111,Gás natural e outros gases de petróleo,22047130,10.699,2,mirror
2021,030353,Peixe congelado,12317451,5.977,3,mirror
2021,030389,Peixe congelado,6544153,3.176,4,mirror
2021,030354,Peixe congelado,6143426,2.981,5,mirror
2021,030355,Peixe congelado,3284529,1.594,6,mirror
2021,890800,Navios para demolição,3127000,1.517,7,mirror
2021,120740,Outras sementes oleaginosas,1895801,0.92,8,mirror
2021,030351,Peixe congelado,1822359,0.884,9,mirror
2021,080132,"Cocos, castanhas de caju e nozes",1519266,0.737,10,mirror
2022,080131,"Cocos, castanhas de caju e nozes",202380129,89.43,1,mirror
2022,030354,Peixe congelado,6662347,2.944,2,mirror
2022,030389,Peixe congelado,4286562,1.894,3,mirror
2022,080132,"Cocos, castanhas de caju e nozes",4060356,1.794,4,mirror
2022,030353,Peixe congelado,3881518,1.715,5,mirror
2022,150420,Óleos de peixe,654018,0.289,6,mirror
2022,030355,Peixe congelado,604699,0.267,7,mirror
2022,151110,Óleo de palma,561782,0.248,8,mirror
2022,030365,Peixe congelado,378096,0.167,9,mirror
2022,081320,Frutos secos,376064,0.166,10,mirror
2023,080131,"Cocos, castanhas de caju e nozes",71654845,64.614,1,mirror
2023,150420,Óleos de peixe,13501850,12.175,2,mirror
2023,030354,Peixe congelado,6118942,5.518,3,mirror
2023,080132,"Cocos, castanhas de caju e nozes",5157200,4.65,4,mirror
2023,030389,Peixe congelado,3134633,2.827,5,mirror
2023,030353,Peixe congelado,2677018,2.414,6,mirror
2023,030355,Peixe congelado,1768027,1.594,7,mirror
2023,030752,Moluscos,1293554,1.166,8,mirror
2023,190190,Preparações para alimentação infantil,673393,0.607,9,mirror
2023,120740,Outras sementes oleaginosas,580915,0.524,10,mirror
2024,080131,"Cocos, castanhas de caju e nozes",198489538,91.595,1,mirror
2024,230120,Farinhas de carne ou de peixe,4625825,2.135,2,mirror
2024,080132,"Cocos, castanhas de caju e nozes",4067603,1.877,3,mirror
2024,180100,Cacau,1451933,0.67,4,mirror
2024,120740,Outras sementes oleaginosas,1436310,0.663,5,mirror
2024,030752,Moluscos,1205585,0.556,6,mirror
2024,847180,Computadores e unidades,654649,0.302,7,mirror
2024,760200,Sucata de alumínio,610897,0.282,8,mirror
2024,030354,Peixe congelado,567403,0.262,9,mirror
2024,030389,Peixe congelado,470801,0.217,10,mirror
